ap_syndicated,collect_date,feeds,guid,language,media_id,media_name,media_url,metadata,processed_stories_id,publish_date,stories_id,story_tags,title,url,word_count
False,2022-05-28 00:42:37.396822,,"tag:google.com,2013:googlealerts/feed:16402946833904167287",en,22,Tampa Bay Times,http://www.tampabay.com/,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2719694188,2022-05-27 22:35:13,2321821959,[],Rays shut down again in 2-0 loss to Yankees | MLB | leadertelegram.com,https://www.google.com/url?rct=j&sa=t&url=https://www.leadertelegram.com/sports/mlb/rays-shut-down-again-in-2-0-loss-to-yankees/article_0a32961b-01e7-5d2f-94dc-e22eea0bb822.html&ct=ga&cd=CAIyGjUwNWU3NGI2NWFiYWI5NjY6Y29tOmVuOlVT&usg=AOvVaw206rqYoEyZKRi6qUXjuMHM,
False,2022-05-28 17:39:52.206571,,https://www.gwinnettdailypost.com/local/alabama-woman-faces-insurance-fraud-forgery-charges-in-gwinnett/article_1c9094ce-dd97-11ec-aba9-0f95755abe31.html,en,20088,CNN U.S. Edition,http://us.cnn.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2720194455,2022-05-28 17:27:43.185271,2322384257,[],AL woman faces insurance fraud charges in Georgia,https://www.gwinnettdailypost.com/local/alabama-woman-faces-insurance-fraud-forgery-charges-in-gwinnett/article_1c9094ce-dd97-11ec-aba9-0f95755abe31.html,
False,2022-05-28 20:59:58.436579,,"tag:google.com,2013:googlealerts/feed:5908806311277158969",en,22,Tampa Bay Times,http://www.tampabay.com/,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2720256275,2022-05-28 20:05:36,2322457728,[],Rays scratch out just enough to beat Yankees | MLB | leadertelegram.com,https://www.google.com/url?rct=j&sa=t&url=https://www.leadertelegram.com/sports/mlb/rays-scratch-out-just-enough-to-beat-yankees/article_1e2934a8-0e9b-5ce1-bfee-cc8ca4ca63a7.html&ct=ga&cd=CAIyGjUwNWU3NGI2NWFiYWI5NjY6Y29tOmVuOlVT&usg=AOvVaw06SuBvICMH68T0BWcshdye,
False,2022-05-31 10:33:16.231342,,https://www.ibtimes.com/ukraines-giant-seed-bank-risk-being-lost-war-rages-3526550,en,41550,IBTimes,http://www.ibtimes.com/,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2722262333,2022-05-31 09:54:08,2324712199,[],Ukraine's Giant Seed Bank At Risk Of Being Lost As War Rages,https://www.ibtimes.com/ukraines-giant-seed-bank-risk-being-lost-war-rages-3526550?utm_source=Public&utm_medium=Feed&utm_campaign=Distribution,
False,2022-05-31 12:15:56.050986,,https://www.newsmax.com/newsfront/ukraine-seed-bank-wheat/2022/05/31/id/1072272,en,25349,Newsmax,http://www.newsmax.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2722361981,2022-05-31 11:39:35,2324824007,[],Ukraine's Giant Seed Bank at Risk of Being Lost as War Rages,https://www.newsmax.com/newsfront/ukraine-seed-bank-wheat/2022/05/31/id/1072272,
False,2022-05-31 18:30:16.800216,,202BAB12-379E-47C3-A4B5EFCC868FFD38,en,38941,Scientific American,http://www.scientificamerican.com/,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2722612756,2022-05-31 15:00:00,2325105562,[],Why Unprecedented Bird Flu Outbreaks Are Concerning Scientists,https://www.scientificamerican.com/article/why-unprecedented-bird-flu-outbreaks-are-concerning-scientists/,
False,2022-06-02 01:15:46.503680,,94053cd2114f389d24532c1b2a53af79,en,3,Christian Science Monitor,http://csmonitor.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2723803458,2022-06-01 14:53:24,2326437537,[],"Beach and river cleanups: Strange finds, and fish fertilizer for sale",https://www.csmonitor.com/World/Points-of-Progress/2022/0601/Beach-and-river-cleanups-Strange-finds-and-fish-fertilizer-for-sale?icid=rss,
False,2022-06-04 06:39:17.766110,,https://www.theguardian.com/lifeandstyle/2022/jun/04/from-sundae-stations-to-snorkel-trails-30-ideas-for-cheap-fun-this-summer,en,1751,Guardian US,https://www.theguardian.com/us,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2725797819,2022-06-04 06:00:34,2328635284,[],From sundae stations to snorkel trails – 30 ideas for cheap fun this summer,https://www.theguardian.com/lifeandstyle/2022/jun/04/from-sundae-stations-to-snorkel-trails-30-ideas-for-cheap-fun-this-summer,
False,2022-06-07 08:57:31.248943,,https://www.billboard.com/?post_type=billboard_pro_post&p=1235081525,en,19194,Billboard,http://www.billboard.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2728057105,2022-06-07 08:02:05,2331173049,[],Microsoft-Made Glass Encoded With Thousands of Songs Headed to Doomsday Vault in Norway,https://www.billboard.com/pro/norway-global-music-vault-microsoft-silica-glass-storage-elire-group/,
False,2022-06-08 18:10:30.682249,,1849034737,en,4469,Gizmodo,http://gizmodo.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2729454936,2022-06-08 17:21:00,2332731634,[],"Polar Bears and Brown Bears Have an Ancient, Intimate Relationship, Scientists Say",https://gizmodo.com/polar-bears-brown-bears-interbreeding-1849034737,
False,2022-06-09 09:28:26.961256,,"tag:google.com,2013:googlealerts/feed:17681102340712944393",en,22,Tampa Bay Times,http://www.tampabay.com/,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2729968420,2022-06-09 04:36:48,2333313660,[],Editorial: Rays made the right call on controversial LGBTQ uniform logos - Leader-Telegram,https://www.google.com/url?rct=j&sa=t&url=https://www.leadertelegram.com/sports/mlb/editorial-rays-made-the-right-call-on-controversial-lgbtq-uniform-logos/article_929b2f1f-0277-5814-9e0f-f5740a9a9a8c.html&ct=ga&cd=CAIyGjUwNWU3NGI2NWFiYWI5NjY6Y29tOmVuOlVT&usg=AOvVaw163tl8qA7Iehaj-uCzZXaf,
False,2022-06-14 02:30:29.103800,,https://variety.com/?p=1235293488,en,19076,variety.com,http://www.variety.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2733564838,2022-06-14 02:28:19,2337354986,[],"Disney+ Confirms 60-Country June Launch Across Europe, Africa and West Asia",https://variety.com/2022/tv/asia/disney-plus-60-country-launch-europe-africa-west-asia-2-1235293488/,
False,2022-06-14 10:11:39.633786,,"tag:theconversation.com,2011:article/185058",en,54346,Conversation,https://theconversation.com/us,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2733947383,2022-06-14 09:52:23,2337764195,[],Avian flu has jumped from chickens to wild birds and is spreading fast,https://theconversation.com/avian-flu-has-jumped-from-chickens-to-wild-birds-and-is-spreading-fast-185058,
False,2022-06-14 10:38:00.598270,,https://www.newsweek.com/norwegian-glacier-melt-shown-photo-recreation-1715673,en,56510,Newsweek,http://newsweek.com/,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2733971931,2022-06-14 10:13:10,2337790687,[],Recreated Photo Shows 100 Years of Glacier Retreat: 'I Was Shaking',https://www.newsweek.com/norwegian-glacier-melt-shown-photo-recreation-1715673,
False,2022-06-14 10:42:36.166597,,https://www.newsweek.com/norwegian-glacier-melt-shown-photo-recreation-1715673,en,1098,Newsweek ,http://www.newsweek.com/,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2733978102,2022-06-14 10:13:10,2337798255,[],Recreated Photo Shows 100 Years of Glacier Retreat: 'I Was Shaking',https://www.newsweek.com/norwegian-glacier-melt-shown-photo-recreation-1715673,
False,2022-06-15 05:18:34.668425,,https://www.theguardian.com/environment/2022/jun/15/new-data-reveals-extraordinary-global-heating-in-the-arctic,en,1751,Guardian US,https://www.theguardian.com/us,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2734658162,2022-06-15 05:00:27,2338560030,[],New data reveals extraordinary global heating in the Arctic,https://www.theguardian.com/environment/2022/jun/15/new-data-reveals-extraordinary-global-heating-in-the-arctic,
False,2022-06-15 05:54:43.289205,,https://www.theguardian.com/environment/2022/jun/15/new-data-reveals-extraordinary-global-heating-in-the-arctic,en,623382,Guardian,http://www.theguardian.com/us,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2734689924,2022-06-15 05:00:27,2338588860,[],New data reveals extraordinary global heating in the Arctic,https://www.theguardian.com/environment/2022/jun/15/new-data-reveals-extraordinary-global-heating-in-the-arctic,
False,2022-06-15 13:37:42.343209,,E8FBD791-D1BC-4B3D-9D744D8F21BCFE38,en,38941,Scientific American,http://www.scientificamerican.com/,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2735123363,2022-06-14 09:00:00,2339053380,[],"Poem: 'Vaulted Seeds,' after the Svalbard Global Seed Vault",https://www.scientificamerican.com/article/poem-lsquo-vaulted-seeds-rsquo-after-the-svalbard-global-seed-vault/,
False,2022-06-16 14:04:43.601899,,https://www.nytimes.com/2022/06/16/climate/climate-change-polar-bears.html,en,1,New York Times,http://nytimes.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2736102192,2022-06-16 14:00:09,2340140100,[],‘Wholly Unexpected’: These Polar Bears Can Survive Without Sea Ice,https://www.nytimes.com/2022/06/16/climate/climate-change-polar-bears.html,
False,2022-06-16 14:06:07.419915,,https://www.washingtonpost.com/climate-environment/2022/06/16/greenland-polar-bears-sea-ice/,en,2,Washington Post,http://washingtonpost.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2736103749,2022-06-16 14:00:00,2340141444,[],These polar bears have found a way to survive without sea ice,https://www.washingtonpost.com/climate-environment/2022/06/16/greenland-polar-bears-sea-ice/,
False,2022-06-16 14:10:11.038886,,https://www.npr.org/2022/06/16/1104684181/in-a-place-with-little-sea-ice-polar-bears-have-found-another-way-to-hunt,en,1096,NPR,http://www.npr.org/,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2736108495,2022-06-16 14:03:59,2340147750,[],"In a place with little sea ice, polar bears have found another way to hunt",https://www.npr.org/2022/06/16/1104684181/in-a-place-with-little-sea-ice-polar-bears-have-found-another-way-to-hunt,
False,2022-06-16 14:13:22.482638,,https://www.cnn.com/2022/06/16/world/polar-bears-southeast-greenland-scn/index.html,en,20088,CNN U.S. Edition,http://us.cnn.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2736112088,2022-06-16 14:00:10,2340151614,[],Newly documented polar bear population lives in a surprising place,https://www.cnn.com/2022/06/16/world/polar-bears-southeast-greenland-scn/index.html,
False,2022-06-16 14:16:59.836568,,https://www.cnn.com/2022/06/16/world/polar-bears-southeast-greenland-scn/index.html,en,1095,CNN,http://www.cnn.com/,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2736116045,2022-06-16 14:00:10,2340155640,[],Newly documented polar bear population lives in a surprising place,https://www.cnn.com/2022/06/16/world/polar-bears-southeast-greenland-scn/index.html,
False,2022-06-16 14:32:54.191109,,https://www.vox.com/down-to-earth/23168326/polar-bears-sea-ice-glaciers-extinction-greenland,en,103906,Re/code,http://recode.net,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2736122940,2022-06-16 14:00:00,2340163526,[],"A teensy, tiny glimmer of hope for polar bears",https://www.vox.com/down-to-earth/23168326/polar-bears-sea-ice-glaciers-extinction-greenland,
False,2022-06-16 14:33:04.244320,,https://www.vox.com/down-to-earth/23168326/polar-bears-sea-ice-glaciers-extinction-greenland,en,104828,Vox,http://www.vox.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2736123083,2022-06-16 14:00:00,2340163703,[],"A teensy, tiny glimmer of hope for polar bears",https://www.vox.com/down-to-earth/23168326/polar-bears-sea-ice-glaciers-extinction-greenland,
False,2022-06-16 14:35:38.445336,,https://www.rawstory.com/scientists-find-new-population-of-polar-bears-in-sea-ice-free-region/,en,1127,Raw Story,http://rawstory.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2736125513,2022-06-16 14:20:09,2340166113,[],Scientists find new population of polar bears in sea-ice free region,https://www.rawstory.com/scientists-find-new-population-of-polar-bears-in-sea-ice-free-region/,
False,2022-06-16 15:01:58.515788,,pREAtrP7vobMNNEjBFPyP5,en,20410,livescience.com,http://www.livescience.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2736142657,2022-06-16 14:01:13,2340185946,[],Secret population of polar bears found living in seemingly impossible habitat,https://www.livescience.com/secret-polar-bear-population/,
False,2022-06-16 16:44:41.124679,,https://www.ibtimes.com/scientists-find-new-population-polar-bears-sea-ice-free-region-3542372,en,41550,IBTimes,http://www.ibtimes.com/,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2736217555,2022-06-16 15:56:13,2340270321,[],Scientists Find New Population Of Polar Bears In Sea-ice Free Region,https://www.ibtimes.com/scientists-find-new-population-polar-bears-sea-ice-free-region-3542372?utm_source=Public&utm_medium=Feed&utm_campaign=Distribution,
False,2022-06-17 12:05:07.934387,,C1A937BF-826D-4A47-A52C40708247433B,en,38941,Scientific American,http://www.scientificamerican.com/,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2736959979,2022-06-17 12:00:00,2341083655,[],Secret Polar Bear Population Is Found Living in a Seemingly Impossible Habitat,https://www.scientificamerican.com/article/secret-polar-bear-population-is-found-living-in-a-seemingly-impossible-habitat/,
False,2022-06-17 15:41:31.341888,,e2a0fd97-0bd8-4997-8239-b57e14b43de2,en,1752,CBS News,http://www.cbsnews.com/,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2737116692,2022-06-17 15:27:30,2341261068,[],"Fighting to survive, polar bears find icy oasis where they can ""hang on""",https://www.cbsnews.com/news/polar-bears-ice-oasis-greenland-climate-change/,
False,2022-06-18 21:27:39.922226,,"tag:google.com,2013:googlealerts/feed:7903145125306800928",en,22,Tampa Bay Times,http://www.tampabay.com/,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2737901201,2022-06-18 19:23:33,2342136491,[],"Can Democrats flip the Florida Legislature in 2022? Realistically, no. | Politics",https://www.google.com/url?rct=j&sa=t&url=https://www.bozemandailychronicle.com/ap_news/politics/can-democrats-flip-the-florida-legislature-in-2022-realistically-no/article_e6d96989-d2b8-5c5d-b6c5-a0ab2efb9f0d.html&ct=ga&cd=CAIyGjUwNWU3NGI2NWFiYWI5NjY6Y29tOmVuOlVT&usg=AOvVaw25USKP3GrDExsPdK0ccJ5L,
False,2022-06-21 13:15:49.785252,,https://arstechnica.com/?p=1861675,en,18351,arstechnica.com,http://arstechnica.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2740037807,2022-06-21 07:00:47,2344528020,[],Unexpected polar bear population may offer some hope for the species,https://arstechnica.com/?p=1861675,
False,2022-06-22 00:30:02.420622,,"tag:google.com,2013:googlealerts/feed:14186919351679726672",en,22,Tampa Bay Times,http://www.tampabay.com/,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2740397794,2022-06-21 21:22:55,2344937005,[],Wander Franco headed for weekend return to Rays | MLB | leadertelegram.com,https://www.google.com/url?rct=j&sa=t&url=https://www.leadertelegram.com/sports/mlb/wander-franco-headed-for-weekend-return-to-rays/article_31b69aed-0707-559b-a745-1d8501f2aad2.html&ct=ga&cd=CAIyGjUwNWU3NGI2NWFiYWI5NjY6Y29tOmVuOlVT&usg=AOvVaw04Hz1Imiefd1DmkKWvokr9,
False,2022-06-22 08:16:03.584739,,https://www.rawstory.com/warming-climate-upends-arctic-mining-town/,en,1127,Raw Story,http://rawstory.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2740742187,2022-06-22 06:58:01,2345306958,[],Warming climate upends Arctic mining town,https://www.rawstory.com/warming-climate-upends-arctic-mining-town/,
False,2022-06-23 04:59:09.349150,,"tag:google.com,2013:googlealerts/feed:17861589033433749994",en,22,Tampa Bay Times,http://www.tampabay.com/,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2741534583,2022-06-23 00:23:19,2346193066,[],Rays give away another game to Yankees | MLB | leadertelegram.com,https://www.google.com/url?rct=j&sa=t&url=https://www.leadertelegram.com/sports/mlb/rays-give-away-another-game-to-yankees/article_10706295-4966-592e-97a8-e3fd550d0366.html&ct=ga&cd=CAIyGjUwNWU3NGI2NWFiYWI5NjY6Y29tOmVuOlVT&usg=AOvVaw2F1ijln0nYdk_xMcjwTXaA,
False,2022-06-23 07:38:33.051785,,https://www.rawstory.com/russia-and-china-eye-nato-s-arctic-achilles-heel/,en,1127,Raw Story,http://rawstory.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2741680587,2022-06-23 06:57:36,2346347998,[],Russia and China eye NATO's 'Arctic Achilles heel',https://www.rawstory.com/russia-and-china-eye-nato-s-arctic-achilles-heel/,
False,2022-06-24 00:30:14.614039,,"tag:google.com,2013:googlealerts/feed:14809438178841081379",en,22,Tampa Bay Times,http://www.tampabay.com/,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2742350965,2022-06-23 22:19:51,2347105401,[],John Romano: The Lightning have run into a better version of themselves | NHL,https://www.google.com/url?rct=j&sa=t&url=https://www.leadertelegram.com/sports/nhl/john-romano-the-lightning-have-run-into-a-better-version-of-themselves/article_d7b0d96a-5927-51d8-b3fe-80a646394dcb.html&ct=ga&cd=CAIyGjUwNWU3NGI2NWFiYWI5NjY6Y29tOmVuOlVT&usg=AOvVaw0QOEaiqADCMNcTmzhQEg46,
False,2022-06-25 08:26:32.533431,,"tag:google.com,2013:googlealerts/feed:13910577730792648975",en,22,Tampa Bay Times,http://www.tampabay.com/,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2743491946,2022-06-25 04:24:00,2348331502,[],"Having autism in Florida means delayed diagnosis, delayed therapy - yoursun.com",https://www.google.com/url?rct=j&sa=t&url=https://www.yoursun.com/ap/lifestyles/having-autism-in-florida-means-delayed-diagnosis-delayed-therapy/article_0539e473-5002-5539-a8d9-095ee2d3d4a6.html&ct=ga&cd=CAIyGjUwNWU3NGI2NWFiYWI5NjY6Y29tOmVuOlVT&usg=AOvVaw1RJjgkjzrIerw86r8c0dqy,
False,2022-06-25 15:36:42.394637,,ncronline207941,en,33885,ncronline.org,http://ncronline.org#spider,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2743714058,2022-06-25 04:00:00,2348591114,[],"Among future food supply in the Arctic, pope&#039;s message preserved as &#039;seed of hope&#039;",https://www.ncronline.org/news/earthbeat/among-future-food-supply-arctic-popes-message-preserved-seed-hope,
False,2022-06-28 22:57:37.096600,,"tag:google.com,2013:googlealerts/feed:8868384853410239525",en,22,Tampa Bay Times,http://www.tampabay.com/,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2746308379,2022-06-28 22:20:22,2351509017,[],St. Petersburg mayor: 'Major announcement' on Tropicana Field coming Wednesday | MLB,https://www.google.com/url?rct=j&sa=t&url=https://www.leadertelegram.com/sports/mlb/st-petersburg-mayor-major-announcement-on-tropicana-field-coming-wednesday/article_28f333f8-8d20-52f3-9635-6c5e72f26609.html&ct=ga&cd=CAIyGjUwNWU3NGI2NWFiYWI5NjY6Y29tOmVuOlVT&usg=AOvVaw0HtpCEcC86qVhUlxxwqHHK,
False,2022-06-29 11:18:51.715220,,https://www.startribune.com/russians-fight-to-encircle-ukraines-last-eastern-stronghold/600186233/,en,19,Star Tribune ,http://www.startribune.com/,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2746863339,2022-06-29 11:05:09,2352112715,[],Russians fight to encircle Ukraine's last eastern stronghold,https://www.startribune.com/russians-fight-to-encircle-ukraines-last-eastern-stronghold/600186233/,
True,2022-06-29 11:44:27.455927,,https://www.seattletimes.com/news/cyberattack-hits-norway-pro-russian-hacker-group-fingered/,en,24940,Seattle Times,http://seattletimes.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2746886389,2022-06-29 11:32:41,2352137958,[],"Cyberattack hits Norway, pro-Russian hacker group fingered",https://www.seattletimes.com/business/technology/cyberattack-hits-norway-pro-russian-hacker-group-fingered/?utm_source=RSS&utm_medium=Referral&utm_campaign=RSS_all,
True,2022-06-29 11:50:47.734102,,article17274107,en,14,SF Chronicle,http://www.sfgate.com/,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2746893160,2022-06-29 11:32:41,2352145174,[],"Cyberattack hits Norway, pro-Russian hacker group fingered",https://www.sfgate.com/news/article/Cyberattack-hits-Norway-pro-Russian-hacker-group-17274107.php,
False,2022-06-29 11:59:32.085299,,https://abcnews.go.com/International/wireStory/cyberattack-hits-norway-pro-russian-hacker-group-fingered-85931722,en,39000,ABC News,http://abcnews.go.com/,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2746896891,2022-06-29 11:33:10,2352149686,[],"Cyberattack hits Norway, pro-Russian hacker group fingered",https://abcnews.go.com/International/wireStory/cyberattack-hits-norway-pro-russian-hacker-group-fingered-85931722,
False,2022-06-29 15:04:40.003594,,https://www.centralmaine.com/?p=2686037&preview=true&preview_id=2686037,en,25755,Central Maine News,https://www.centralmaine.com/,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2747047307,2022-06-29 14:45:44,2352313312,[],Russians fight to encircle Ukraine’s last eastern stronghold,https://www.centralmaine.com/2022/06/29/russians-fight-to-encircle-ukraines-last-eastern-stronghold/,
False,2022-06-29 18:58:28.111449,,https://www.staradvertiser.com/2022/06/29/breaking-news/russians-fight-to-encircle-ukraines-last-eastern-stronghold/,en,39573,HonululuAdvertiser,http://www.staradvertiser.com/,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2747188582,2022-06-29 18:30:00,2352475911,[],Russians fight to encircle Ukraine’s last eastern stronghold,https://www.staradvertiser.com/2022/06/29/breaking-news/russians-fight-to-encircle-ukraines-last-eastern-stronghold/,
True,2022-06-29 21:03:05.542190,,https://www.eastbaytimes.com?p=8521322&preview_id=8521322,en,27512,The Insider -,http://www.ibabuzz.com/insider/,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2747243920,2022-06-29 19:17:37,2352542958,[],Russians fight to encircle Ukraine’s last eastern stronghold,https://www.eastbaytimes.com/2022/06/29/russians-fight-to-encircle-ukraines-last-eastern-stronghold/,
False,2022-06-29 21:58:05.754479,,"tag:google.com,2013:googlealerts/feed:17886868124988084167",en,22,Tampa Bay Times,http://www.tampabay.com/,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2747261143,2022-06-29 17:23:40,2352565317,[],"Rays partners sue principal owner Stuart Sternberg again, alleging 'fraudulent' control of team | MLB",https://www.google.com/url?rct=j&sa=t&url=https://www.leadertelegram.com/sports/mlb/rays-partners-sue-principal-owner-stuart-sternberg-again-alleging-fraudulent-control-of-team/article_341fbec9-3a64-5ff7-877e-b51a1c3f8de9.html&ct=ga&cd=CAIyGjUwNWU3NGI2NWFiYWI5NjY6Y29tOmVuOlVT&usg=AOvVaw1Wq9IBEbL4OadRFhWPFHBZ,
False,2022-06-29 22:03:32.126461,,https://www.gazettenet.com/Russians-fight-to-encircle-Ukraine-s-last-eastern-stronghold-47015985,en,26140,gazettenet.com,http://www.gazettenet.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2747266369,2022-06-29 21:44:05,2352571444,[],Russians encircle Ukraine’s last eastern stronghold,https://www.gazettenet.com/Russians-fight-to-encircle-Ukraine-s-last-eastern-stronghold-47015985,
False,2022-06-30 23:58:09.254636,,"tag:google.com,2013:googlealerts/feed:13990740906868858101",en,22,Tampa Bay Times,http://www.tampabay.com/,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2748276894,2022-06-30 23:26:28,2353703841,[],Rays keep it close against Blue Jays but come up short again | MLB | leadertelegram.com,https://www.google.com/url?rct=j&sa=t&url=https://www.leadertelegram.com/sports/mlb/rays-keep-it-close-against-blue-jays-but-come-up-short-again/article_c5ffbfc5-de9e-553c-afa6-47bf68e7ab22.html&ct=ga&cd=CAIyGjUwNWU3NGI2NWFiYWI5NjY6Y29tOmVuOlVT&usg=AOvVaw1WJJnAT06LSOWHgu-3t5aH,
False,2022-07-01 01:32:34.258318,,https://www.theguardian.com/world/live/2022/jul/01/russia-ukraine-war-live-news-russian-missile-strikes-odesa-zelenskiy-hails-snake-island-victory-latest-updates,en,1751,Guardian US,https://www.theguardian.com/us,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2748326263,2022-07-01 01:29:04,2353759008,[],Russia-Ukraine war: missile strikes kill 17 in Odesa; Zelenskiy hails ‘significant’ Snake Island victory – live,https://www.theguardian.com/world/live/2022/jul/01/russia-ukraine-war-live-news-russian-missile-strikes-odesa-zelenskiy-hails-snake-island-victory-latest-updates,
False,2022-07-01 01:41:48.101951,,https://www.theguardian.com/world/live/2022/jul/01/russia-ukraine-war-live-news-russian-missile-strikes-odesa-zelenskiy-hails-snake-island-victory-latest-updates,en,623382,Guardian,http://www.theguardian.com/us,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2748337374,2022-07-01 01:29:04,2353772524,[],Russia-Ukraine war: missile strikes kill 17 in Odesa; Zelenskiy hails ‘significant’ Snake Island victory – live,https://www.theguardian.com/world/live/2022/jul/01/russia-ukraine-war-live-news-russian-missile-strikes-odesa-zelenskiy-hails-snake-island-victory-latest-updates,
False,2022-07-01 14:07:04.350081,,1849073024,en,4469,Gizmodo,http://gizmodo.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2748904117,2022-07-01 13:38:00,2354392935,[],"Climate Change Is Shifting How Plants Evolve. Seed Banks May Have to Adapt, Too",https://gizmodo.com/seed-banks-climate-change-food-security-svalbard-vault-1849073024,
False,2022-07-01 15:35:24.126046,,https://www.newsweek.com/watch-ukrainian-marines-destroy-russian-tank-guide-missile-1721129,en,56510,Newsweek,http://newsweek.com/,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2748962222,2022-07-01 15:17:20,2354458850,[],Watch: Ukrainian Marines Destroy Russian Tank With Guide Missile,https://www.newsweek.com/watch-ukrainian-marines-destroy-russian-tank-guide-missile-1721129,
